idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
84,c41c7b40b63ecd668c727a897f29e276a1c5adf7,0,2,0,0,0,0,0,0,182,368.67
85,c62cff355936eea2a96e3b9678c761334fce8ee2,0,2,0,0,20,412,7,17,331,294.81
86,991195416e0c179d2d2a79891d0214244c287618,0,2,0,0,4,18,0,0,230,241.03
87,c5df2a8e3acca1e2c905fa6b78e73e09b1dd0cd7,0,5,0,1,27,0,7,9,580,731.85
88,d8fe98efee5a44ae12c1e3484fa20f89b0f30054,1,15,0,0,74,1,15,38,781,1182.7
89,6adaffd8ea4bc1f40bd5cf5268c30eb2df1868ab,0,2,0,1,24,17,2,5,175,308.6
90,9c23d93553a33c5d85231193614d192a9945796e,0,3,1,0,111,0,0,4,348,394.56
91,b1cc72510792fdf83ac2d6f302ea07c7ea397ce4,0,1,0,0,0,0,0,0,205,132.19
92,013cda2d79e1b82755cf948b668f4fb40b4efe62,0,4,0,1,0,0,0,0,530,518.65
93,2490b1c4994295ba6c291b1109c5d67ebb4c244d,0,1,0,0,33,5,3,12,161,210.82
94,aa365639b2dd36d8feff761f09208154ce71964d,0,2,0,0,0,0,0,0,7,146.88
95,813c4230d4c25fa3f411a9b9230cd3f605f09a28,0,1,0,0,3,21,3,1,24,147.16
96,5408931a2955adf8cb9d604d17dc9b5bd47b4d57,0,5,0,1,39,2,7,3,98,392.31
97,7c5b2405d89e279fbb2590a1c16147e488588ce6,2,0,0,0,0,0,0,0,0,174.11
98,761711ecaf9ce8a876defdcaf6802c1e048edc3d,0,2,0,0,18,0,0,0,169,232.55
99,01e94e2b4a22eb0dd9ec4c3bbc353d054b1904b1,3,8,0,1,43,0,7,15,686,996.65
100,2166104aff174e2ceb45638ca7be34f1db37e3e1,0,2,0,0,30,0,1,3,303,594.41
101,ed1a548c503f041c025e00e75d338b4fc4a51f47,0,9,0,3,50,18,0,4,372,745.47
102,97358411af15b64a4bc21c58a0e477fbe9c9b79d,0,1,0,0,0,0,0,0,224,134.85
103,161b1aa16ef0821c15fc7283d87cd83336b28d1a,0,2,0,0,0,0,0,0,117,208.87
104,31dadf0242e2c4884035f9da1b67d2e916e33743,0,1,0,0,2,0,0,3,194,198.82
105,5a47ef8ecbdf574bb18bd9ee5397188097924558,0,5,0,0,32,16,0,3,27,336.71
106,4328aa02c0fed198331d7bc6dcddf5d5065ef581,1,0,0,0,0,0,0,0,0,120.2
107,33af0cba3bff87874ae6cef61900cd065edad064,0,8,0,0,65,0,5,21,845,749.06
108,49026f11781181c38e9d5edb634be9d27245c961,0,2,0,0,1,0,1,0,248,251.53
109,23ff851f30bb55e794aefd2fae5367845d9230ee,0,1,0,0,0,0,0,0,0,83.38
110,467736c7ad4a24e2eb1048b6fe4211bec02e4a05,0,1,0,0,0,0,0,0,0,83.15
111,05e8a78145fc3db673bb46be8ba1788558c5a26d,0,1,0,0,0,0,0,0,0,89.68
112,d6c45c70fb9773043766446e88370db9709e7995,3,3,2,0,20,0,0,1,302,597.85
113,d22987f01d50549d855ae092b69f520d75bfeb7b,0,4,0,1,20,0,3,12,496,688.64
114,017c00caf44aaad3418cb99d3ef42c4d1b066ddd,0,2,0,0,125,35,24,37,408,422.54
115,54e54f08077c9d71a5121e640b55836e6f7f2c9b,0,13,0,0,46,16,9,46,707,1086.93
116,7009f1d6fffe3866723d1d33a28a4572053eb4e5,0,4,0,0,0,0,0,0,630,419.75
117,478505632edc8f4b51e4ed561d1adf455256c3e4,0,1,0,0,1,0,2,7,343,239.8
118,b6d326b0893e60b350608260fd1bd2542337cb5a,3,15,0,5,542,231,18,38,1228,2026.92
119,6d4991e312548bc81e0f6b790a370b6165a92df9,0,1,0,0,0,0,0,0,201,145.81
120,14e0ce0a47fb7f6ae6dab085b2ea9d5a1f644433,0,2,0,0,51,50,1,0,602,412.57
121,2d96da05a0af7847aca5edc6d003a18be7f5216a,3,0,0,0,0,0,0,0,0,338.29
122,a99f70feb23db9ac4274cad9e8cbbf9934d3d075,0,2,0,0,7,0,0,0,408,306.93
123,f13dd8024d5bc1c11587a3b539556ea01e2c84ca,0,1,0,0,0,0,0,0,400,209.52
124,23d72bccbeeeb0774b86c47e05cdcd1575a5d38a,0,1,0,0,1,0,0,7,344,269.42
125,69b451e28944deb162f7427105c3090f41c8797f,0,1,0,0,0,0,0,0,400,237.18
126,4fcb7acafe4c98cd2930e6d348d456a3eb7f7444,0,1,0,0,26,166,16,12,234,302.33
127,83d17e5b2403a4916d51ab69825ea657f8c802a7,0,1,0,0,284,192,3,0,61,298.0
128,3df46bf4ce9c134cc7b532be3d01f920127be706,0,1,0,0,0,0,0,0,0,85.09
129,594b963930c2054199ed54203415d1cb7917df27,0,7,0,1,118,25,3,21,818,838.67
130,1162cc1dd30e896e8c7a03f960b7d7bcbf883624,0,1,0,0,0,0,0,0,27,81.45
131,be82a2afc9e38adc0109dc694834ca5947128877,0,9,0,0,181,28,10,14,1226,1032.33
132,95c626dc04e033c4349e68d47a3bd6e21b77706c,0,1,0,0,3,0,0,0,43,113.12
133,907ee7b5eae9e163e7abb24f97dedbaa78bc9d8c,0,1,0,0,0,0,0,0,278,174.0
134,006b45c7e5b94e70b3a4200f4646042f3557c48e,0,6,0,0,225,98,1,1,805,687.61
135,f6373e4d9929d123a8474ab7673ee701f63ac593,0,3,0,0,157,35,0,1,358,448.82
136,47c99f38726dd5bd3bf2c2f8a8a999d36b53ffcf,0,1,0,0,0,0,0,0,345,162.71
