idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1374,ac98087cc65c3d05676c7c456175d3a51e9e259a,5,0,0,0,0,0,0,0,0,204.2
1375,a309d26e8c6636b968f6beb8dab6510a6972f76c,0,2,0,2,0,0,0,0,93,69.95
1376,cb03dcca73dd40e07254c21e5199a2e77ad18f01,0,6,0,6,26,24,7,4,1174,632.09
1377,b2d7b19bc324c8d234bbcad7ef6bf1683182fbbb,0,2,0,0,9,6,0,0,406,75.8
1378,4ae7a642064b27429bee7a8c0ad53bfd7b168342,0,7,0,7,10,2,9,14,2208,1054.34
1379,c7ed31b969c2458d659f7809ecb0fef6f35b73f6,0,15,0,12,29,9,0,5,4184,1821.09
1380,46cb0e99ed3d7c1a8e886b3cd128b76489603fcd,1,0,0,0,0,0,0,0,0,144.64
1381,f8ca192f922dfd8b26f515cb1f73461864234760,0,1,0,1,8,1,14,21,1541,716.09
1382,982a15f227729ec6aee5c80f0eef97b1154f7786,1,3,0,2,0,17,16,41,1613,409.78
1383,4d3d22e521fa71fa2eda42cb015ca870a63cce37,0,1,0,0,0,0,0,0,758,121.43
1384,6cdd1822b6667b72d4a9c91ecf13810e354ace36,0,8,0,4,48,40,14,20,2605,758.53
1385,9f7ecc2b02817eda8642fd0c8a5dc3e25be8d520,0,1,0,1,6,0,2,6,105,87.11
1386,c8f365c85b07259f04498a8bc5f0a59843b95989,0,1,0,0,0,0,0,0,758,113.81
1387,677738d3ed219ec37de7bf15219edd37c4d65891,1,12,0,8,27,0,0,2,4276,1240.22
1388,dacf350835e713f6abfb17e1e1898d863e23da86,2,3,0,2,146,144,7,14,864,494.12
1389,8e870fa13ef4e90faf8754b7d6b2922c007496c2,0,2,0,2,16,0,0,0,124,103.38
1390,9abbe3075a951c521927fff45ce86d0bffaf124f,0,7,0,7,715,615,17,12,435,866.16
1391,fc0d79bdfdb68df466a651df87b517867845bb21,0,3,0,3,53,0,0,0,795,405.72
1392,12bf847f7f3f4e0794af1f5f0a21ee7e2120bea4,0,0,1,0,0,0,0,0,0,13.88
1393,5e56bdea4e1a52cfaa941eab1c0d81e82459ec49,1,1,0,0,0,0,0,0,617,118.85
1394,94c6f4c1b8485e47aaca5714a9b807b0794eed4c,0,7,0,4,202,94,8,26,4431,1051.9
1395,e9b68fdce6abf4220e80ec9e61d2b768a2d837d9,0,1,0,0,2,0,0,3,1115,175.14
1396,c6cfd1b9a62cc9d182167e76bbf9d4e0172748bb,0,2,0,2,4,0,1,5,161,131.71
1397,e91448f040911f0c326072c3254668f3afd8f887,0,2,0,0,0,0,0,0,806,131.6
1398,e3c6b554ab6a423073d8af51c1ff687d0b11a789,0,1,0,0,1,0,12,0,1624,264.28
1399,9cacbb074cb070d7565e8215df12771a56265d31,2,0,0,0,0,0,0,0,0,69.33
