idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
360,d78c284bc1039cdabd3b42a7d27c332e2680c7b2,0,1,0,0,3,0,0,1,15,120.04
361,3d6451bce8d5c6435df1f0e82e7ad22af38a1107,0,1,0,0,3,0,0,0,45,54.64
362,6340b22301915770d293865b6d46d2230f4465bf,1,5,0,0,37,0,0,6,1153,370.67
363,2795ac2d7761672cce43056eab322766d61f173f,2,1,0,1,0,0,0,0,5,162.98
364,ce4cb40fd95ffc635374e074be1f9f8650dd57d4,0,1,0,0,0,0,0,0,104,38.15
365,a753bcb8c937c383ccd85e857e3356e30686eea3,0,15,0,1,115,4,0,116,2797,850.16
366,37812e5eedfdf938a5846b3a44e7edd36aaf8f1c,0,1,0,0,4,0,0,0,15,36.82
367,e0287125ac4906b00bc6fea427e25968104bed6f,0,1,0,0,20,0,0,5,37,62.71
368,71be0ef3430c80594cd6bda9959f8575ebe0c868,0,1,0,0,161,51,0,25,81,142.83
369,cd3ec0d27e920241b8a5002b20898f3c8020f30b,0,1,0,0,7,0,0,12,521,149.8
370,13cfdd7470625c0921fa94098ad1729797e97460,0,1,0,0,12,0,0,26,159,70.78
371,60806d3cd192483dafd66b664e9f1e759785de96,0,1,0,0,38,22,0,4,446,125.4
372,976293ab09f68c7f65ba838a52d2a7b22b058c4c,0,4,0,0,52,12,0,3,355,195.38
373,5349d6f6783f28e067ced40dd727fb52b6d6693c,0,2,0,0,15,6,0,3,185,138.77
374,8a772649487253c47b82ffe27d689bef9ef6d782,1,2,0,0,25,1,0,26,2331,659.88
375,3a3041a349429b84ee90cd9a98c923b7896fe4dd,1,5,0,0,3,0,0,4,344,185.43
376,c6061820bc3054b6ae7049b92e63682573329b29,0,1,0,0,0,0,0,0,66,23.0
377,02db059601f0ac97a706405561482dcc2fd9adb7,0,2,0,0,26,33,0,15,160,185.62
378,5462fa25dd1ee6dd1dfb409c3c13d007e38eeb37,0,5,0,0,11,2,0,12,348,267.93
379,b94d111071dfdd4a4ceaad4424d5338ce78def8a,0,7,0,0,9,0,0,20,897,290.45
380,53f2c9e76f3f195eed0f0e4d96bfb9bd8b64879b,1,0,0,0,0,0,0,0,0,122.12
381,c0c5989ed66deacba70c2a73096dd7310c20b5dd,0,1,0,0,4,0,0,0,45,75.07
382,25d39410961bfafab1f115985a3a2cf5b0072b90,0,2,0,0,57,3,0,19,464,204.2
383,ffce1b9335b1367622f9ce505c27a76a33152698,0,1,0,0,0,6,0,0,111,42.6
384,c21b6c9b5d618c44446f462eba7482c8e6cead0f,0,1,0,0,2,2,0,12,265,108.96
385,2e70a1abf1fed92a6154eb6cb860075626e76e03,0,1,0,0,5,1,0,3,110,122.11
386,3277f5837354f7ea878e4e1ad9ebed9d82244e11,0,6,0,0,10,1,0,4,776,316.09
387,51b56ef6a00b3a5ba9983780a4c417616ed96a4b,1,4,0,0,35,56,0,70,836,457.38
388,a614ce08f5a428240bef32979fd2f5dffa7e48f6,0,1,0,0,217,62,0,27,102,169.21
389,69158cb0176ddcc901da614a8dbbf3ba5d167575,1,2,0,0,448,110,0,27,452,302.98
390,0dffde139f7adc638e658b818f85e2c0fe285728,2,2,0,0,40,0,0,0,303,237.45
391,56cb5ef48ac7bad9666bdb636ea381ee2927e8a1,7,1,0,0,0,0,0,0,218,405.06
392,114a9fa772979c22cb04bc4e59f9d670e3fc0430,0,9,0,0,30,12,0,41,1950,669.16
393,4b3f54890d581f584ce3fd3de7b46202db3342d9,0,2,0,0,14,3,0,0,131,105.16
394,02df993208d8f14e0642885633cb1374bb5f47f9,0,1,0,0,2,0,0,0,204,111.39
395,6c97307994601dd22fc9635971b0284e75d12fa9,0,1,0,0,9,0,0,4,115,81.24
396,acb79627149dbfb6feecba306d6bce41a0af8a61,0,1,0,0,7,0,0,25,540,121.08
397,a4ef2726df2ed3dee91ebd0b36e29e68f258dfd4,0,7,0,1,52,0,0,12,2869,900.52
398,650166eaa33e6850fec1e1274e1d681470bc5dec,0,3,0,0,46,0,0,7,519,255.01
399,1403db9c949c26e51637f7b65da34eefaa460861,0,1,0,0,51,0,0,0,162,64.08
400,f8a4230be83fc2d20958b3a0c1baa935f11054f2,0,4,0,1,24,0,0,10,657,290.42
401,8d2d32859448f1e0e02725a150c3240f9da26752,2,2,0,1,0,100,0,5,279,435.68
402,7c762bd4b2c8c81913cad51f2fb00d620360b866,0,2,0,0,24,0,0,9,369,139.5
403,045b2a767ebaa3d802f1fb5e1a0cec19855f7195,0,2,0,1,2,0,0,3,85,115.02
404,de2b0837007bf0b4e806838505a0ec2b01416c64,0,3,0,0,0,0,0,0,2276,639.94
405,8611a5637b6cb37c2e11062b320c9ab43949d352,0,6,0,1,146,5,0,90,1109,530.82
406,574e2c1c8835ebd5e436c671da5ade68cec227c9,4,11,0,1,56,1,0,9,2715,1127.94
407,b45ecc0f77191538c17bdf6cec873ad1a2403144,3,7,0,0,54,31,0,18,2330,935.21
408,9b59c00c28e50c423f8378fdbb3b8714ac581bfa,1,9,0,0,587,121,0,28,9219,2265.33
409,f77373ef8828097439c40dc760627dd83d4d2771,0,4,0,0,1,0,0,7,538,125.29
410,c0c152a8923147b72e73410fe8415cb2e8f01974,0,1,0,0,0,0,0,0,2152,607.27
411,8173d891c09d988d7547795aa9fd95ddf033b80e,0,3,0,0,8,13,0,7,660,261.77
412,d7952732b6aa702cecb2ac10dfc106a74ad93d71,0,2,0,0,13,2,0,1,236,186.78
413,b5c7488b6b5a41db45202ccbfe53049c4f80813e,1,1,0,0,11,10,0,10,426,212.35
414,ec7009a03bb1f649055907e6257dab75ae8bd1a0,0,11,0,7,54,26,0,25,547,746.4
415,1addd57eb762fa5cdf461c67bba12a80a13fde1b,0,1,0,0,41,0,0,3,419,121.55
416,4d6833575118a892ee01d9372469f38724206048,5,8,0,0,307,334,0,23,811,862.26
417,6fc9d840c5e04bb96e183a1f8edd743486e70165,0,2,0,0,91,65,0,109,557,325.71
418,9e8d849ca2256a7868703f4c11ee12568d0e090d,0,1,0,0,16,0,0,1,153,78.78
419,6b150401f1ea72ea755de06949bf590adbac8df9,2,10,0,0,599,14,0,159,3877,1556.26
420,bb24382b5da48d5319904585622b6412e1fcfec4,0,5,0,0,102,18,0,57,1461,527.14
421,72c30f2fe360caeaad390caab4a5091600442a47,0,6,0,0,71,48,0,83,1556,633.74
422,2bd4eee44cc403ca2aa8802a348c275aa5c06304,0,2,0,0,13,6,0,12,583,196.02
423,804d4bc48aacb75f38cb29f91f306aee3f5cac66,0,4,0,3,7,3,0,5,538,385.01
424,4bfd4521b2d0b1cf77f0057ea387758e64857fa6,1,1,0,0,4,0,0,9,223,212.48
425,e2624b23acec9718f52cf4a1ba8a4e05e44e58a3,0,1,0,0,90,0,0,0,362,111.58
426,9ada33ed5083f2a0510d9e8eea2e4485f5ac8f85,2,1,0,0,0,0,0,0,227,169.16
427,4b022871902fe99c932ecb9d551db2260886e3e6,0,3,0,2,10,0,0,8,165,194.51
428,7f057a32c5d9bdf3a528ae108c5b4fe918c9eb7e,1,1,0,0,0,0,0,0,227,187.61
429,95731edc287104342f1f667b36ca0ef304352e90,0,2,0,0,2,0,0,18,659,176.61
430,fd30041fdb0be98ea8602ae7bd6ad68f2bfae074,2,5,0,0,61,42,0,45,985,404.78
431,8327fc14ea37765ef9fda7d4d92e2800fc35ab5d,0,6,0,0,96,16,0,37,431,423.47
432,396124330a8bee5e4ae4bc63df311968b851a4da,0,1,0,1,25,0,0,13,27,87.45
433,aedf285c427067b3e2de90c02d3c0c3c012ee1b4,0,2,0,0,46,57,0,38,510,196.73
434,2ef7b5351c56a427e5a80a0ff3e4b73cc791a835,0,2,0,1,8,6,0,11,72,147.84
435,146d09e1005f6de5804a375271ad7789aa9be22a,0,2,0,0,21,7,0,1,422,175.85
436,f2ff622f05003a67f9ca7317124aa72fb5d87bba,1,1,0,0,0,0,0,0,227,137.78
437,2e58e4273e7ea05cf0d7c6bb19a6b84b9a97cf3a,0,5,0,0,50,20,0,9,521,275.99
438,ddb19a04fc8714542b25f4ffd4e43db2739a0e39,0,2,0,0,29,7,0,3,206,126.58
439,92e19bdb2d1fdcab815d382fb7052a9bfbe7e7f8,0,3,0,0,14,0,0,11,2500,545.59
440,042c4713044887fc4064bff713e0bdac2b8ff1e8,0,1,0,0,52,25,0,1,83,156.86
441,dc3b7acf7d433b518c3bec87a095b5c33caeeecb,0,1,0,0,0,0,0,0,14,14.53
442,d7dd25be3121c25d26d939d508aa6758c4342c56,0,2,0,0,2,7,0,11,993,316.67
443,94831869bb006c0bfa289ea2ec2a45ed6be6c360,0,2,0,1,3,0,0,2,239,141.05
444,c1f908dd6dd84e11589a53cc192f6cd9b3d3e294,3,1,0,0,10,3,0,0,72,200.38
445,756d9375e83aa11b20f139e7621ca5a199e854d2,0,4,0,0,14,1,0,0,431,124.53
446,0388379fec37ddc7b8a12bee99abb8f04dafdf10,1,6,0,0,326,24,0,170,2224,703.72
447,064593686e880a0a5bd46d3eddb325e0772a45a9,0,14,0,1,121,13,0,108,4317,1225.64
448,0c2c8a7f57330880f156466526bc0fdc94681035,2,7,0,0,2780,80,0,143,9722,2595.25
449,19984e242effce1a71b97ae4dc7402bed898b718,0,1,0,0,6,0,0,15,489,122.67
450,546879e6a82e39fd763e57d642533c0cf3060040,1,0,0,0,0,0,0,0,0,40.75
451,7436af8a41e976653d9815155a24e1b183144ee9,1,1,0,0,0,0,0,0,227,138.13
452,6414802fc1e4ba3edf6b9c92f326341ee1269c35,1,11,0,0,227,46,0,61,3452,1220.22
453,f9dc9fe11d02a9fb226b6f7c1c98fd596e01c9c1,0,1,0,0,47,46,0,3,99,92.66
454,a53eb80dc5860408a1d508a3576c2001813acb30,0,1,0,0,9,0,0,4,42,59.04
455,bb0ba4c5c1bc5c3e0e5ec6e73173f39cd603a890,2,3,0,0,41,0,0,6,2581,719.8
456,41e5563bb4b2db3300549474dcef1f8700170d38,0,4,0,0,51,8,0,3,3051,693.96
457,5fc36385d927d228d8d9f1b2a6b17af528d20377,0,1,0,0,5,0,0,9,105,65.2
