idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1083,13daca1ef6aa4a24ff9a840397dda1bbddb16e37,1,4,0,0,27,0,0,3,606,439.08
1084,c334cc89a8f42c98ab4dad02ae41c5a02a855974,0,8,0,0,56,22,0,40,5094,1032.87
1085,31142aa8927568b7901eb48d80ba04d3e0080f60,0,3,0,0,25,0,0,33,169,283.07
1086,91e832e7b47ff5088ca2bb54aa25f6f166d6c8d5,0,5,0,4,49,33,0,2,1512,804.08
1087,01db4d2bb2f92ef881830ff20ffe1d1e8b4d06bb,0,3,0,1,67,8,0,4,538,462.24
1088,437948ea1c0c9c61c2b5049b82ffd9525f33be97,0,6,0,0,83,7,0,8,1050,418.27
1089,df801074c929d5414b92cc9fc0cc8a2794e02751,0,12,0,0,111,17,0,49,2187,1029.88
1090,e1ffefa86079d232198d79274acbb343ec986f7c,0,2,0,0,7,0,0,4,1123,285.66
1091,ca4582222e89114e4c61d38fbf973a66d2867abf,0,11,0,0,15,8,0,16,1854,783.25
1092,959afc0fd3bdd4fa366fbec97ffa6b96d4528e53,0,10,0,1,129,25,0,56,931,1003.9
1093,8a8c9c18d37f0c8b219264796c0df4bcae6f4e38,0,7,0,2,43,24,0,9,455,648.52
1094,dc1fd84bd1de1be08edbd3ef934fc9e5c2b8b1b5,0,20,0,6,9,5,0,10,4631,7721.88
1095,2ba149f85c94d1f2a1d8833b8b9c3b36c5600ce2,0,4,0,0,6,2,0,2,725,377.49
1096,4f312cfa70d30457d967f9585d45a7a0e049a597,0,1,0,0,4,0,0,3,874,198.13
1097,d543140089690f4ec877d26981f4ad7908b33d1d,0,6,0,0,82,18,0,5,3560,783.86
1098,86635168feaaf9a8f20d01b5fd6c1b6fbe98c1ea,0,3,0,0,1,0,0,1,891,297.18
1099,d89828573d3057f669d9b62057e03f5891717eca,0,3,0,1,34,10,0,32,1177,482.57
1100,a8e4bb81b2e7c5c79273ef3ceb1af86ae8e4cd68,0,7,0,0,7,35,0,25,2538,954.43
1101,663e7484c04c197eed53f10a7808140f1c955277,0,17,0,0,166,24,0,45,1956,12175.93
1102,8a3e64c77f73998326e9d72df75597bb0ad7b857,0,4,0,0,104,33,0,26,874,365.09
1103,d26f05b7f578432b81bece195881f904bbcd3436,0,1,0,0,2,0,0,1,469,151.36
1104,9c9b3f09ed65520acb6352f018fd739266a0eb29,0,3,0,0,26,7,0,4,1450,348.32
1105,a7bcdcc0518595b7d94383606ab8e9aa711292b0,1,5,0,0,72,27,0,8,1266,464.69
1106,01c0dc98bbae6e785435eb48ee0caf55dab7987b,1,1,0,0,5,18,0,2,31,198.52
1107,43ae84761fa60fe6336042f5367a79436da279b7,0,1,0,0,2,0,0,1,325,136.29
1108,5c19b6b7b6366afcda499ee1cb04dbf5bd30394a,0,1,0,1,0,0,0,0,19,135.1
1109,10a0eaaf0a5ded24f95d93a1f609320db322494a,0,2,0,1,4,0,0,0,245,217.48
1110,a41f808c3cc280c4594edec3a80605a3d63b70e3,0,18,0,0,39,130,0,70,3353,1185.55
1111,dfb8369c2918c3377a4e0bd77c67bd0513518d17,0,2,0,0,42,0,0,1,545,209.32
1112,5a5473b29f8892ac380b6d8c468d54a3a51f316e,0,2,0,0,23,2,0,7,1267,321.54
1113,c9a1d4dc3341511e24d1273c9f20783ff847e037,0,1,0,1,0,0,0,0,46,161.25
1114,8078e16015f2e8ec4fe1abedcadd23a4494d8505,0,1,0,0,0,0,0,0,2413,260.89
1115,2887bbb33cefaac0c548eb2450a1f8e3e60f5ea7,0,9,0,1,214,2,0,21,4550,835.9
1116,ad06a087131d69d173d8e03dce5c97650a530f2e,0,13,0,1,32,35,0,2,6797,1025.55
1117,ded304e6a6e74742f6f4a35989f762dcefa234cb,1,2,0,0,50,20,0,9,184,293.59
1118,557ffe2101325438f15dbb218128d327984ecb11,0,8,0,0,73,15,0,10,1287,491.44
1119,b7887f31fbe28d35005abdc439b2771b58c91225,0,2,0,0,11,12,0,4,1420,252.41
1120,0ef9c6f71a4397d60a024a9de6695d6e5f764c80,0,5,0,1,21,0,0,0,3107,811.24
