idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
35,61b877c688d6c9a4e9c4d8f22ca0cadae29895bb,0,1,0,0,698,7,0,0,6911,1164.12
36,82b8707c6bbb3926e59c241b6e6d5ead5467aae7,0,1,0,0,247,0,1,6,7609,1166.03
37,70ba994d6d6f9e62269168e6a8a61ffce736a4d2,0,1,0,0,0,2,0,0,7854,1136.32
38,e0165bf7141086e28f88cd68ab7bc6249061c924,1,1,0,0,350,144,19,345,7710,1866.48
39,12b72b3e73798a5a2cc6c745610e135b1d6825a6,1,0,0,0,0,0,0,0,0,506.8
40,33bad85bb9143d41bc5de2068f7e8a8c39928225,0,1,0,1,11,0,0,0,8060,3000.27
41,ef711902c1f42db14c8ddd524195f0a9efb56e65,1,0,0,0,0,0,0,0,0,523.24
42,7dfb82a992d47491174d7929e31351d26cadfcda,0,2,0,1,213,4,2,0,13035,3833.51
43,155f31398dc83ecb88b4b3e07849a2a8a0a6592f,0,1,0,0,35,0,0,0,218,494.82
44,9c8ff1e55fb97980e7f0bb7f305c1ed0e59b749e,0,1,0,0,1,7637,1,3,434,1075.42
45,d49cf0e587b7cbbd31917d9bb69f98466feb0f9f,1,1,0,0,200,1,1,0,5176,1432.51
46,379564c7e05cfd0acceaee5641e0d06c86985bff,0,1,0,0,3,1,1,0,5375,943.53
47,f0b68c623c116540470e06967c1554855d16a500,0,2,0,0,709,2,0,0,13447,2159.98
48,20cf77054536acd9c064d6e7ffedce23a87fb6a5,0,1,0,0,412,0,0,0,8557,1340.35
49,c65988bdc1b75e88e6df77df0b84fc3a34c5b028,0,1,0,0,365,0,0,0,8969,1375.23
50,d09c36065ca040044530a50f0392c92866b6d301,0,1,0,0,2,20,2,18,9314,1354.75
51,e9fb25426ea0b6dbe4c946243a2ac0836b031c58,0,0,1,0,0,0,0,0,0,272.55
52,3f3e77f28b08fc1db110c3b14b2c90eaa6dca8ef,0,1,0,0,409,0,0,0,9316,1353.78
53,39addd380363c0371e935fae50983fe87158c1ac,0,1,0,0,15,1664,2,2,8061,1344.63
54,2eacf22401f75b956036fb0c32eb38baa16b224e,0,1,0,0,79,241,2,48,7833,1247.59
55,9d49a6b03fb91d516bf40e50f67e87155c69dba1,0,1,0,0,246,63,0,61,7832,1239.73
56,35880de42edb30cf705036083710c85a74a351fa,0,1,0,0,746,0,1,8,8078,1467.2
