idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1007,7f13207ed15d9f84c9957b7d9efc9d3a0701ed10,0,5,0,0,18,0,0,16,1393,683.0
1008,b96d18bd23d104c4fbf5ff8ee38c72f09f30b39a,3,9,0,7,181,67,0,90,1267,1301.67
1009,3a54a5653bf1ea0b5b98e223c7500a9606abf04d,0,8,0,2,30,6,0,46,1736,780.5
1010,6a1c41111edcdc58c846fc50e53554fbba230171,3,15,2,2,513,69,0,27,4346,1901.64
1011,e4c55e17fea55e2fcbef182bb2b0c4b22686f38c,0,50,0,25,747,150,0,269,9327,6358.02
1012,21c14c0b026d08deecc9edf004277c55bf7bb716,0,1,0,1,3,0,0,1,27,239.42
1013,8e838bd03c44d8cd19a4b0b815b5992c6935c2a0,0,1,0,0,0,0,0,0,476,148.94
1014,41c4cd08a0feb2fa6b1125ab70504ab70fe59a09,0,10,0,4,12,4,0,15,1041,910.53
1015,9ea20fc537b19a8811d0dbebaa7be7dad070c8b5,0,2,0,1,213,34,0,16,444,429.67
1016,9e650d36b76c530f171ee66ea3bca5c1765e642c,0,3,0,0,1,2,0,9,576,338.64
1017,6e37a7e5e11efb60058d7012de2ef951a8bac113,0,2,0,0,67,0,0,2,759,365.14
1018,92b7165a71656468f17ce8b760ce11e648932f0e,0,37,0,8,410,112,0,159,5340,3062.66
1019,0727ecaf50481fa7a529398bc2a12ce18c9a6b43,0,16,0,2,97,11,0,9,1838,936.61
1020,9c4f86879cad6d6e19255d4ae8f28b61328bd10b,0,14,0,4,28,10,0,15,1480,2590.18
1021,47d1ca402fe0bafae32507dee0d27cd1e345a7e9,0,3,0,1,84,0,0,7,445,353.68
1022,7359dc32d3781d5318efee4cf6185616c7c00c18,0,20,0,0,71,59,0,36,2816,1190.52
1023,febf95122090cce77d9776f457c900088529cf99,0,2,0,1,48,26,0,0,439,393.54
1024,9cf436aef51fb14ebd4fe2952a3db2dfa35e8fa9,0,1,0,0,7,0,0,8,207,222.49
1025,9b284150f1b8178d6ee363aa9c2ad85e369e73d6,0,4,0,1,68,3,0,0,373,422.84
1026,643155cbee54809e1a7febd96cbb7d8111689b38,0,24,0,0,76,8,0,40,6168,2096.75
1027,0edae7a96a06513f6abcbf5693598ee14eca4ddc,2,1,0,0,15,0,0,0,149,229.26
1028,a720a524e9986a36211a4a59902135cfec7ceb4b,0,3,0,1,83,1,0,0,288,307.33
1029,4394e5edb0e87879036b97da7db6a20be2e111d3,0,6,0,2,55,0,0,1,1171,701.7
1030,f3f7a11336d225488576ecdf22f9a719a9745180,0,3,0,0,4,7,0,12,648,357.47
1031,73b88956f5421a88423ec79c751a692ca1a024a5,0,2,0,0,20,0,0,0,141,230.78
1032,39f019f41392d9e46ea1dc86ddd5563aabbeda1e,0,55,0,11,567,405,0,432,11623,5307.94
1033,b8e9f067749dbe03f352736255e473a4e00d81d8,0,2,0,0,2,0,0,0,114,182.46
1034,a77030abdc2b5e7b9434e3b87fef29c8c378cbf2,0,4,0,1,191,0,0,6,735,443.84
1035,05cdca070e1cd3913c7352f12b43b64ea27eed52,0,1,0,0,7,0,0,0,28,160.63
1036,a2205a3b7279229b9ec94d0cc2796da8f40fd241,0,7,0,3,0,17,0,1,597,668.36
1037,ac44e0a0d0cebc07904518f32e0d8e34a4391adf,2,1,0,0,28,0,0,0,404,335.41
1038,72e1568be34ff9d8d50dc438ec3f6a86552a2f83,0,2,0,1,23,13,0,0,547,284.67
1039,78daceaea40f2cf6ed751b73bc95a21e14b48d0f,2,13,0,0,6,550,0,4,3538,1276.55
1040,66de4ccf60107b83dd172b118b5a49969e61083e,1,50,0,38,21,4,0,0,3738,6450.81
1041,2051fd5ee29e99df6fe79c70b0c7c8c0c1cc131f,3,32,0,11,616,159,0,166,7588,4421.18
1042,d00d968c49217f955fb5df79371aef00349937de,0,1,0,0,0,2,0,0,67,171.86
1043,c0737b0bdb53c72a036644ad48f57dd8d3f58b36,0,2,0,1,53,0,0,2,192,357.82
1044,c9fce677b33bf7e5492bdd25dbd53cd57a2e6e99,0,3,0,1,21,41,0,10,983,1528.81
1045,b090bc1c21160dded89dce79c4817e43213bd991,0,1,0,0,0,0,0,0,48,164.19
1046,b64572b06b1282128180b9ebdd971f9b1e973e61,0,9,0,0,295,236,0,38,3052,1925.49
1047,8dc0d5af432cc4fc34630c0dcfada6823b1abd5c,1,1,0,0,10,9,0,46,366,288.09
1048,2166fa201ed9ee22d613d2edbac1e2af4e71ab76,0,1,0,0,1,0,0,9,266,196.89
1049,079ed1c9e1ab0a902e183dca2a5a9d79a7201264,0,3,0,0,51,68,0,36,1564,699.29
1050,1a389305b27ac1efec4d7923b87de3e703bf70e1,1,7,0,1,2,232,0,3,574,701.98
1051,98d97d316cd6be7ea62a1550e2593f94e3214feb,0,12,0,3,76,88,0,47,3700,1657.69
1052,acc0d3eb521e3c1d1b2f4be9b46c685ee921504b,1,25,0,11,483,95,0,81,3475,2879.52
1053,243bcd367ff3130d74676280233041f88aca62a5,2,45,0,13,738,632,0,147,6847,4355.58
1054,16616f9e5b1e58bde880ca72e5290e826b5f8bf7,0,3,0,0,162,134,0,40,309,345.84
1055,1ab4659b6b751f1cb3b543d2b292db096f87b541,7,1,0,1,110,0,0,2,23,676.33
1056,84862b54aad9cc50d9b48f0c8193c7bace29f1b6,0,3,0,0,12,8,0,57,538,296.27
1057,27a50a2bef90faed231585ab535502f2f7bf9563,1,0,0,0,0,0,0,0,0,153.24
1058,f047f9cac65e431fbccf1db9cc806565eb7fd7e6,0,1,0,0,58,52,0,0,17,144.58
